LastLoginDate,CustomerClass,NoRekCustomer ,CustomerName,Country,City,Region,Umur,Category,TipeProduct,TransPerMonth, Balance ,SalaryPerMonth,Kids,Houses,Vehicles
5/6/2011,Standard Class,OFF-BI-10003684,Harold Pawlan,indonesia,Balikpapan,Region C,54,single,Mandiri Deposit,1," 140,523,974 ",95703436,1,1,0
3/8/2014,Standard Class,TEC-AC-10004510,Michael Granlund,indonesia,Jambi,Region A,78,single,Mandiri Deposit,162," 613,990,310 ",127845997,1,1,0
9/4/2013,Standard Class,FUR-FU-10003394,Julie Kriz,indonesia,Bandung,Region B,56,single,Mandiri Deposit,132," 509,877,187 ",27375592,3,0,2
2/5/2013,Silver Class,FUR-FU-10004091,Paul Prost,indonesia,Makasar,Region D,66,menikah,Mandiri Deposit,39," 137,431,872 ",45579050,0,0,2
2/5/2013,Silver Class,FUR-BO-10004015,Paul Prost,indonesia,Makasar,Region D,61,menikah,Mandiri Deposit,169," 562,920,256 ",170226518,3,0,2
2/5/2013,Silver Class,TEC-PH-10000215,Paul Prost,indonesia,Makasar,Region D,34,single,Mandiri Deposit,35," 931,336,777 ",68202882,3,1,0
2/5/2013,Silver Class,TEC-PH-10003645,Paul Prost,indonesia,Makasar,Region D,66,single,Mandiri Deposit,30," 487,080,560 ",123398132,1,1,1
11/2/2013,Standard Class,TEC-PH-10003988,Katherine Murray,indonesia,Makasar,Region D,39,single,Mandiri Deposit,151," 447,693,091 ",95749376,0,0,0
4/20/2013,Standard Class,FUR-TA-10002622,Gary Mitchum,indonesia,Medan,Region A,31,single,Investment and Bank Insurance,179," 571,170,718 ",13817440,0,1,0
4/20/2013,Standard Class,OFF-PA-10000418,Gary Mitchum,indonesia,Medan,Region A,70,single,Mandiri Deposit,156," 801,978,630 ",152006778,2,0,2
4/6/2011,Platinum Class,OFF-SU-10004498,Shirley Daniels,indonesia,Palembang,Region A,21,single,Mandiri Deposit,193," 356,098,275 ",80857969,2,1,2
4/6/2011,Platinum Class,FUR-TA-10001039,Shirley Daniels,indonesia,Palembang,Region A,68,single,Investment and Bank Insurance,68," 434,195,415 ",177769831,1,0,2
4/6/2011,Platinum Class,TEC-AC-10004659,Shirley Daniels,indonesia,Palembang,Region A,40,single,Mandiri Deposit,68," 464,266,551 ",38104276,0,1,0
11/5/2014,Standard Class,OFF-LA-10003923,Sam Zeldin,indonesia,Mataram,Region B,55,menikah,Mandiri Deposit,12," 329,896,090 ",127576818,3,0,1
1/29/2014,Gold Class,TEC-AC-10000580,Beth Thompson,indonesia,Pontianak,Region C,73,single,Mandiri Deposit,117," 560,888,420 ",163876647,0,1,2
6/14/2014,Platinum Class,OFF-ST-10004804,Shirley Daniels,indonesia,Jogyakarta,Region B,34,menikah,Mandiri Consumer Loan,26," 18,421,618 ",88859985,3,0,0
6/14/2014,Platinum Class,FUR-CH-10004289,Shirley Daniels,indonesia,Jogyakarta,Region B,51,single,Mandiri Deposit,134," 310,994,379 ",36359836,2,0,2
6/14/2014,Platinum Class,TEC-PH-10002564,Shirley Daniels,indonesia,Jogyakarta,Region B,73,menikah,Mandiri Deposit,160," 431,463,680 ",66399865,2,1,2
6/13/2014,Standard Class,FUR-TA-10002530,Maria Etezadi,indonesia,Kendari,Region D,23,menikah,Investment and Bank Insurance,50," 382,831,567 ",35420628,1,0,1
5/16/2012,Silver Class,TEC-AC-10002402,Tracy Hopkins,indonesia,Palu,Region D,42,single,Mandiri Deposit,64," 281,526,234 ",140443825,0,1,0
11/20/2013,Standard Class,OFF-AR-10003770,Nora Pelletier,indonesia,Padang,Region A,57,single,Mandiri Deposit,15," 874,743,211 ",8412915,2,1,2
11/20/2013,Standard Class,OFF-BI-10000320,Nora Pelletier,indonesia,Padang,Region A,75,single,Mandiri Deposit,141," 870,159,207 ",107096109,3,1,1
3/20/2014,Standard Class,OFF-LA-10003121,Catherine Glotzbach,indonesia,Padang,Region A,68,single,Mandiri Deposit,16," 819,734,470 ",13661783,1,1,1
11/3/2012,Standard Class,TEC-PH-10003580,Corinna Mitchell,indonesia,Balikpapan,Region C,52,single,Mandiri Deposit,79," 363,101,542 ",137370403,0,0,1
11/3/2012,Standard Class,TEC-AC-10001109,Corinna Mitchell,indonesia,Balikpapan,Region C,74,single,Mandiri Deposit,72," 390,416,761 ",86706428,0,1,2
10/18/2013,Platinum Class,OFF-BI-10003981,Neil Knudson,indonesia,Balikpapan,Region C,21,single,Mandiri Deposit,183," 947,491,614 ",147429136,1,0,1
11/25/2013,Standard Class,TEC-PH-10001300,Alyssa Tate,indonesia,Balikpapan,Region C,41,single,Mandiri Deposit,4," 492,629,541 ",31093565,3,1,2
8/1/2012,Standard Class,OFF-AR-10001868,Pauline Chand,indonesia,Balikpapan,Region C,80,single,Mandiri Deposit,10," 750,834,917 ",137477910,0,1,1
12/11/2014,Silver Class,OFF-BI-10004965,Lindsay Shagiari,indonesia,Bandung,Region B,71,menikah,Mandiri Deposit,84," 232,401,898 ",37312243,3,1,2
4/17/2014,Standard Class,OFF-AR-10001419,Paul Lucas,indonesia,Jogyakarta,Region B,29,menikah,Mandiri Deposit,36," 616,338,402 ",69714188,0,1,1
2/5/2011,Standard Class,OFF-BI-10004230,Deborah Brumfield,indonesia,Balikpapan,Region C,30,single,Mandiri Deposit,172," 856,208,966 ",55108603,2,0,2
2/5/2011,Standard Class,OFF-PA-10000350,Deborah Brumfield,indonesia,Balikpapan,Region C,73,single,Mandiri Deposit,94," 862,324,938 ",115877343,2,1,0
11/14/2014,Gold Class,OFF-AP-10004868,Maria Etezadi,indonesia,Semarang,Region B,58,menikah,Mandiri Deposit,104," 779,863,985 ",57496099,0,1,1
5/3/2011,Platinum Class,OFF-LA-10002195,Joni Sundaresam,indonesia,Bandung,Region B,24,menikah,Mandiri Deposit,51," 376,881,360 ",114473795,2,0,2
4/4/2011,Standard Class,OFF-LA-10001641,Paul Knutson,indonesia,Balikpapan,Region C,35,single,Mandiri Deposit,133," 587,419,984 ",188778809,1,1,2
9/6/2014,Platinum Class,OFF-AR-10003732,Christopher Schild,indonesia,Balikpapan,Region C,41,single,Mandiri Deposit,21," 747,917,879 ",83131256,0,0,0
3/19/2012,Standard Class,TEC-PH-10004539,Jesus Ocampo,indonesia,Balikpapan,Region C,38,single,Mandiri Deposit,134," 777,194,555 ",136153108,2,0,1
4/23/2013,Standard Class,OFF-ST-10002406,Tonja Turnell,indonesia,Bandung,Region B,47,menikah,Mandiri Consumer Loan,43," 860,211,329 ",140330660,2,0,2
3/24/2012,Platinum Class,FUR-BO-10000362,Dennis Pardue,indonesia,Bandung,Region B,50,single,Mandiri Deposit,135," 80,390,617 ",133048541,2,1,0
3/16/2013,Standard Class,TEC-AC-10004855,Paul Lucas,indonesia,Palembang,Region A,27,single,Mandiri Deposit,26," 519,318,354 ",110717079,3,1,2
8/10/2012,Standard Class,OFF-LA-10002787,Julie Kriz,indonesia,Mataram,Region B,46,menikah,Mandiri Deposit,133," 988,289,976 ",147641571,3,1,0
8/10/2012,Standard Class,OFF-LA-10002043,Julie Kriz,indonesia,Mataram,Region B,29,menikah,Mandiri Deposit,31," 403,104,177 ",123463174,0,1,1
8/10/2012,Standard Class,OFF-AR-10001915,Julie Kriz,indonesia,Mataram,Region B,80,menikah,Mandiri Deposit,189," 50,684,466 ",155353458,0,0,1
9/11/2013,Gold Class,OFF-ST-10000352,Parhena Norris,indonesia,Padang,Region A,39,single,Mandiri Consumer Loan,131," 586,852,057 ",36399496,2,1,1
9/11/2013,Gold Class,OFF-PA-10000575,Parhena Norris,indonesia,Padang,Region A,49,single,Mandiri Deposit,172," 686,844,782 ",180857122,2,0,2
11/16/2012,Standard Class,OFF-AP-10002457,Philisse Overcash,indonesia,Padang,Region A,70,single,Mandiri Deposit,40," 270,600,866 ",194582588,1,1,1
11/1/2012,Platinum Class,TEC-AC-10002323,Valerie Mitchum,indonesia,Palembang,Region A,78,single,Mandiri Deposit,66," 75,875,509 ",32880243,1,1,1
11/1/2012,Platinum Class,OFF-FA-10001135,Valerie Mitchum,indonesia,Palembang,Region A,36,single,Mandiri Credit Card,189," 290,932,529 ",24529600,2,1,1
6/27/2013,Gold Class,TEC-AC-10003133,Alejandro Ballentine,indonesia,Bandung,Region B,41,menikah,Mandiri Deposit,58," 374,860,904 ",180163210,3,0,0
9/25/2012,Gold Class,TEC-AC-10002006,Phillina Ober,indonesia,Bandar Lampung,Region A,39,single,Mandiri Deposit,55," 996,632,008 ",142000526,1,0,1
9/25/2012,Gold Class,OFF-BI-10003314,Phillina Ober,indonesia,Bandar Lampung,Region A,26,single,Mandiri Deposit,80," 414,940,880 ",95025256,2,0,2
9/25/2012,Gold Class,TEC-PH-10002726,Phillina Ober,indonesia,Bandar Lampung,Region A,39,single,Mandiri Deposit,48," 924,353,970 ",87434434,1,1,1
2/3/2011,Standard Class,OFF-FA-10001843,Cynthia Delaney,indonesia,Balikpapan,Region C,48,single,Mandiri Credit Card,33," 816,554,589 ",108246364,1,0,1
8/9/2011,Standard Class,OFF-LA-10000262,Emily Ducich,indonesia,Balikpapan,Region C,41,single,Mandiri Deposit,99," 143,560,138 ",116063126,1,0,1
4/25/2011,Standard Class,OFF-PA-10003543,Dianna Arnett,indonesia,Semarang,Region B,61,menikah,Mandiri Deposit,26," 491,839,425 ",133351378,2,0,1
4/25/2011,Standard Class,OFF-AR-10002221,Dianna Arnett,indonesia,Semarang,Region B,68,menikah,Mandiri Deposit,157," 597,469,554 ",151163674,1,0,0
11/22/2012,Standard Class,FUR-TA-10004607,Meg O'Connel,indonesia,jakarta,Region B,22,single,Investment and Bank Insurance,82," 358,003,117 ",10671761,3,1,2
12/8/2012,Gold Class,OFF-PA-10000100,Tonja Turnell,indonesia,Kupang,Region B,43,menikah,Mandiri Deposit,129," 743,599,722 ",16419317,1,1,2
12/8/2012,Gold Class,TEC-PH-10001817,Tonja Turnell,indonesia,Kupang,Region B,51,menikah,Mandiri Deposit,90," 380,132,584 ",68989791,0,0,0
7/13/2012,Platinum Class,OFF-BI-10001765,Sara Luxemburg,indonesia,Semarang,Region B,20,menikah,Mandiri Deposit,199," 548,120,157 ",99122004,3,0,1
8/5/2013,Standard Class,FUR-FU-10001591,Max Ludwig,indonesia,Makasar,Region D,67,menikah,Mandiri Deposit,41," 376,434,663 ",132965478,3,1,1
9/6/2013,Standard Class,OFF-AR-10004022,Brad Eason,indonesia,Bandung,Region B,24,menikah,Mandiri Deposit,127," 242,326,580 ",68545008,2,1,2
8/28/2014,Platinum Class,OFF-ST-10002352,Mathew Reese,indonesia,Padang,Region A,75,single,Mandiri Consumer Loan,122," 131,130,392 ",80948185,3,1,0
8/28/2014,Platinum Class,TEC-PH-10000455,Mathew Reese,indonesia,Padang,Region A,44,single,Mandiri Deposit,16," 680,103,641 ",49108747,2,0,0
8/28/2014,Platinum Class,OFF-BI-10003910,Mathew Reese,indonesia,Padang,Region A,44,single,Mandiri Deposit,28," 382,528,628 ",183950794,2,1,1
2/8/2013,Gold Class,TEC-PH-10002624,Cathy Hwang,indonesia,Makasar,Region D,53,single,Mandiri Deposit,186," 40,138,982 ",181230500,1,1,2
10/22/2014,Silver Class,TEC-PH-10000895,Sara Luxemburg,indonesia,Kupang,Region B,25,menikah,Mandiri Deposit,94," 388,006,994 ",148266869,3,1,2
10/22/2014,Silver Class,FUR-TA-10002356,Sara Luxemburg,indonesia,Kupang,Region B,21,single,Investment and Bank Insurance,197," 768,833,432 ",20547447,0,0,2
1/13/2014,Gold Class,OFF-PA-10001804,Dianna Arnett,indonesia,Jambi,Region A,23,single,Mandiri Deposit,170," 166,290,248 ",137887439,2,0,2
1/13/2014,Gold Class,FUR-FU-10004973,Dianna Arnett,indonesia,Jambi,Region A,55,single,Mandiri Deposit,132," 62,272,389 ",102238094,3,1,1
6/25/2012,Standard Class,OFF-PA-10003309,Cathy Hwang,indonesia,Palembang,Region A,49,single,Mandiri Deposit,89," 740,010,166 ",108056535,1,0,1
6/25/2012,Standard Class,OFF-ST-10002554,Cathy Hwang,indonesia,Palembang,Region A,52,single,Mandiri Consumer Loan,58," 541,445,883 ",60512196,3,1,1
6/4/2011,Standard Class,OFF-PA-10001685,Mark Packer,indonesia,Medan,Region A,28,single,Mandiri Deposit,57," 158,894,325 ",175593340,0,0,1
11/14/2013,Standard Class,OFF-PA-10001289,Chuck Clark,indonesia,Palembang,Region A,76,single,Mandiri Deposit,43," 826,273,356 ",15556432,0,0,0
8/21/2013,Platinum Class,TEC-PH-10004924,Dianna Wilson,indonesia,Surabaya,Region B,41,menikah,Mandiri Deposit,94," 307,741,858 ",111029238,2,0,1
10/30/2012,Gold Class,TEC-PH-10001809,Cathy Hwang,indonesia,Surabaya,Region B,65,menikah,Mandiri Deposit,36," 647,775,502 ",43995382,1,0,2
3/17/2014,Gold Class,OFF-PA-10001972,Valerie Mitchum,indonesia,Balikpapan,Region C,62,single,Mandiri Deposit,57," 309,643,607 ",62392331,0,0,1
3/17/2014,Gold Class,OFF-ST-10004180,Valerie Mitchum,indonesia,Balikpapan,Region C,30,single,Mandiri Consumer Loan,67," 637,510,703 ",146977819,2,1,2
3/17/2014,Gold Class,TEC-PH-10004165,Valerie Mitchum,indonesia,Balikpapan,Region C,35,single,Mandiri Deposit,18," 929,039,075 ",51094387,3,0,0
5/7/2014,Standard Class,OFF-AR-10004752,Max Ludwig,indonesia,Jogyakarta,Region B,23,menikah,Mandiri Deposit,164," 482,635,359 ",45039270,2,1,0
5/7/2014,Standard Class,TEC-AC-10004659,Max Ludwig,indonesia,Jogyakarta,Region B,56,menikah,Mandiri Deposit,88," 300,006,469 ",150610437,2,0,2
6/26/2014,Standard Class,OFF-LA-10003923,Max Ludwig,indonesia,Balikpapan,Region C,28,single,Mandiri Deposit,31," 595,423,367 ",54163372,2,0,0
6/26/2014,Standard Class,OFF-AR-10002257,Max Ludwig,indonesia,Balikpapan,Region C,30,single,Mandiri Deposit,145," 595,748,910 ",91888115,3,0,1
6/26/2014,Standard Class,OFF-FA-10004395,Max Ludwig,indonesia,Balikpapan,Region C,62,single,Mandiri Credit Card,51," 974,288,024 ",137287591,2,1,1
4/12/2014,Standard Class,OFF-BI-10004738,Sample Company A,indonesia,Bali,Region B,37,menikah,Mandiri Deposit,38," 874,932,098 ",69207934,3,0,0
9/20/2013,Platinum Class,OFF-ST-10001490,Rick Huthwaite,indonesia,Palembang,Region A,31,single,Mandiri Consumer Loan,42," 667,662,341 ",82841175,0,1,2
9/20/2013,Platinum Class,OFF-PA-10002377,Rick Huthwaite,indonesia,Palembang,Region A,27,single,Mandiri Deposit,19," 180,210,440 ",177769691,3,1,0
9/20/2013,Platinum Class,OFF-BI-10004826,Rick Huthwaite,indonesia,Palembang,Region A,78,single,Mandiri Deposit,148," 277,668,912 ",122170146,1,0,2
9/20/2013,Platinum Class,FUR-CH-10004675,Rick Huthwaite,indonesia,Palembang,Region A,20,single,Mandiri Deposit,181," 717,260,377 ",178194109,3,1,1
9/9/2013,Gold Class,OFF-BI-10002225,Valerie Mitchum,indonesia,Balikpapan,Region C,41,single,Mandiri Deposit,103," 185,712,210 ",79749334,0,1,0
9/9/2013,Gold Class,OFF-BI-10001989,Valerie Mitchum,indonesia,Balikpapan,Region C,59,single,Mandiri Deposit,108," 912,454,605 ",100715953,2,1,2
1/23/2012,Standard Class,OFF-PA-10002893,Carl Weiss,indonesia,Pontianak,Region C,28,single,Mandiri Deposit,124," 43,145,089 ",27454655,3,1,1
1/23/2012,Standard Class,OFF-LA-10003077,Carl Weiss,indonesia,Pontianak,Region C,60,single,Mandiri Deposit,54," 122,297,849 ",104467763,0,0,2
6/18/2012,Standard Class,OFF-PA-10001661,Skye Norling,indonesia,Balikpapan,Region C,41,single,Mandiri Deposit,111," 363,525,062 ",27761665,1,1,1
6/18/2012,Standard Class,OFF-BI-10004656,Skye Norling,indonesia,Balikpapan,Region C,32,single,Mandiri Deposit,184," 992,364,701 ",161337686,2,1,0
6/18/2012,Standard Class,OFF-BI-10003707,Skye Norling,indonesia,Balikpapan,Region C,72,single,Mandiri Deposit,185," 142,994,637 ",150854924,0,1,0
11/8/2014,Gold Class,TEC-AC-10003289,Deborah Brumfield,indonesia,Pontianak,Region C,21,single,Mandiri Deposit,127," 188,682,420 ",21574831,0,1,0
11/8/2014,Gold Class,TEC-PH-10002468,Deborah Brumfield,indonesia,Pontianak,Region C,69,single,Mandiri Deposit,147," 52,879,798 ",87245751,2,1,0
11/23/2011,Standard Class,OFF-LA-10003923,Emily Ducich,indonesia,Semarang,Region B,33,menikah,Mandiri Deposit,173," 806,186,734 ",183390316,3,0,0
11/17/2011,Standard Class,FUR-CH-10004289,Mark Packer,indonesia,Mataram,Region B,34,single,Mandiri Deposit,152," 687,848,734 ",146005503,3,1,1
9/23/2014,Gold Class,FUR-BO-10001972,Erica Hernandez,indonesia,Bali,Region B,42,single,Mandiri Deposit,60," 156,302,683 ",42305675,1,0,2
9/23/2014,Gold Class,OFF-LA-10000134,Erica Hernandez,indonesia,Bali,Region B,55,menikah,Mandiri Deposit,78," 492,012,178 ",80048562,1,0,0
12/2/2014,Standard Class,OFF-EN-10003040,Erica Hernandez,indonesia,Palembang,Region A,52,single,Mandiri Deposit,115," 688,101,447 ",187645139,3,0,0
12/2/2014,Standard Class,TEC-PH-10000923,Erica Hernandez,indonesia,Palembang,Region A,39,single,Mandiri Deposit,141," 518,861,163 ",133236149,1,0,1
10/4/2012,Standard Class,FUR-FU-10003623,Julie Kriz,indonesia,Palembang,Region A,40,single,Mandiri Deposit,91," 333,099,321 ",6179169,1,1,1
10/4/2012,Standard Class,OFF-PA-10001293,Julie Kriz,indonesia,Palembang,Region A,66,single,Mandiri Deposit,98," 513,420,252 ",28682359,0,1,1
5/1/2013,Standard Class,FUR-FU-10004973,Ben Ferrer,indonesia,Jogyakarta,Region B,23,single,Mandiri Deposit,133," 831,455,621 ",110417780,0,1,2
1/7/2013,Standard Class,OFF-AR-10003696,Dianna Wilson,indonesia,Balikpapan,Region C,23,single,Mandiri Deposit,128," 227,310,086 ",129387835,0,0,2
3/14/2014,Standard Class,OFF-PA-10004359,Karen Ferguson,indonesia,Balikpapan,Region C,28,single,Mandiri Deposit,197," 753,023,086 ",44327511,2,1,2
7/31/2013,Standard Class,OFF-BI-10002353,Lindsay Shagiari,indonesia,Semarang,Region B,22,menikah,Mandiri Deposit,46," 62,388,326 ",75976866,3,1,0
10/16/2013,Standard Class,OFF-PA-10000740,Patrick Bzostek,indonesia,Balikpapan,Region C,71,single,Mandiri Deposit,171," 579,609,204 ",78438275,3,0,2
10/16/2013,Standard Class,OFF-PA-10003001,Patrick Bzostek,indonesia,Balikpapan,Region C,56,single,Mandiri Deposit,148," 756,215,586 ",183603457,2,1,2
10/16/2013,Standard Class,OFF-BI-10001628,Patrick Bzostek,indonesia,Balikpapan,Region C,59,single,Mandiri Deposit,184," 844,380,401 ",19706415,1,1,0
10/16/2013,Standard Class,OFF-PA-10001509,Patrick Bzostek,indonesia,Balikpapan,Region C,32,single,Mandiri Deposit,38," 989,940,481 ",35419654,2,0,0
9/6/2012,Standard Class,OFF-BI-10002160,Beth Thompson,indonesia,Balikpapan,Region C,29,single,Mandiri Deposit,113," 283,893,498 ",194900955,0,1,0
7/14/2011,Standard Class,OFF-BI-10001098,Arthur Wiediger,indonesia,Bandung,Region B,53,menikah,Mandiri Deposit,25," 25,019,304 ",183326700,1,0,0
7/14/2011,Standard Class,TEC-PH-10001552,Arthur Wiediger,indonesia,Bandung,Region B,35,menikah,Mandiri Deposit,122," 859,132,038 ",178761247,0,1,1
8/22/2012,Standard Class,OFF-AR-10000390,Roger Barcio,indonesia,Padang,Region A,67,single,Mandiri Deposit,117," 758,038,716 ",10205260,0,1,0
7/16/2013,Standard Class,OFF-SU-10000952,Rick Huthwaite,indonesia,Balikpapan,Region C,24,single,Mandiri Deposit,160," 762,768,705 ",17763240,2,0,2
4/21/2014,Standard Class,FUR-FU-10004597,Sanjit Jacobs,indonesia,Jogyakarta,Region B,23,single,Mandiri Deposit,50," 438,986,420 ",46014798,3,1,0
11/22/2014,Standard Class,OFF-ST-10003442,Barry Franz,indonesia,Samarinda,Region C,66,single,Mandiri Consumer Loan,195," 687,640,466 ",52686810,0,0,0
11/22/2014,Standard Class,OFF-AR-10003856,Barry Franz,indonesia,Samarinda,Region C,64,single,Mandiri Deposit,34," 846,054,243 ",22727425,1,1,0
11/22/2014,Standard Class,OFF-FA-10004248,Barry Franz,indonesia,Samarinda,Region C,69,single,Mandiri Credit Card,86," 131,230,087 ",142747906,1,1,0
11/22/2014,Standard Class,OFF-AP-10001492,Barry Franz,indonesia,Samarinda,Region C,51,single,Mandiri Deposit,147," 48,041,742 ",92421502,2,1,1
11/22/2014,Standard Class,TEC-PH-10004165,Barry Franz,indonesia,Samarinda,Region C,22,single,Mandiri Deposit,73," 848,773,807 ",24542848,2,0,2
4/16/2013,Gold Class,OFF-PA-10004327,Julie Kriz,indonesia,Balikpapan,Region C,29,single,Mandiri Deposit,197," 486,507,625 ",124695965,1,1,0
11/8/2012,Gold Class,OFF-FA-10002280,Maria Zettner,indonesia,Balikpapan,Region C,35,single,Mandiri Credit Card,28," 806,556,445 ",17834952,1,0,0
11/8/2012,Gold Class,TEC-AC-10002049,Maria Zettner,indonesia,Balikpapan,Region C,43,single,Mandiri Deposit,44," 791,876,051 ",95614452,2,1,1
9/18/2014,Gold Class,FUR-CH-10000785,Meg O'Connel,indonesia,Makasar,Region D,21,menikah,Mandiri Deposit,77," 769,616,312 ",182442919,1,1,0
6/12/2014,Platinum Class,OFF-ST-10002370,Becky Castell,indonesia,Balikpapan,Region C,38,single,Mandiri Consumer Loan,111," 601,876,967 ",76493883,0,1,2
6/12/2014,Platinum Class,OFF-AR-10002956,Becky Castell,indonesia,Balikpapan,Region C,20,single,Mandiri Deposit,23," 375,080,487 ",136289517,3,0,0
6/12/2014,Platinum Class,OFF-AR-10001955,Becky Castell,indonesia,Balikpapan,Region C,39,single,Mandiri Deposit,25," 644,365,938 ",169058454,1,1,2
6/12/2014,Platinum Class,OFF-ST-10001809,Becky Castell,indonesia,Balikpapan,Region C,58,single,Mandiri Consumer Loan,172," 311,237,657 ",56360751,1,1,2
9/24/2014,Platinum Class,OFF-EN-10004147,Kristina Nunn,indonesia,Samarinda,Region C,41,single,Mandiri Deposit,55," 31,191,231 ",138030006,3,0,2
12/31/2011,Platinum Class,FUR-FU-10002501,Gary Mitchum,indonesia,Bandar Lampung,Region A,67,single,Mandiri Deposit,7," 216,367,291 ",18683889,0,1,2
12/31/2011,Platinum Class,TEC-AC-10000358,Gary Mitchum,indonesia,Bandar Lampung,Region A,26,single,Mandiri Deposit,9," 479,668,855 ",172898648,0,0,0
2/22/2013,Standard Class,OFF-AP-10001205,Paul Van Hugh,indonesia,Mataram,Region B,52,menikah,Mandiri Deposit,196," 53,907,918 ",121396217,0,1,0
3/14/2013,Standard Class,FUR-FU-10004864,Adam Bellavance,indonesia,Makasar,Region D,26,menikah,Mandiri Deposit,106," 461,484,523 ",6084986,1,1,2
12/6/2012,Standard Class,OFF-PA-10003883,Katherine Murray,indonesia,Balikpapan,Region C,31,single,Mandiri Deposit,42," 100,345,071 ",50880231,3,0,2
5/7/2013,Standard Class,OFF-FA-10004248,Brad Eason,indonesia,Padang,Region A,27,single,Mandiri Credit Card,152," 421,794,218 ",62749076,0,0,1
5/7/2013,Standard Class,OFF-PA-10002581,Brad Eason,indonesia,Padang,Region A,35,single,Mandiri Deposit,116," 781,311,694 ",53876684,2,0,2
5/7/2013,Standard Class,FUR-FU-10004848,Brad Eason,indonesia,Padang,Region A,23,single,Mandiri Deposit,56," 767,668,091 ",164910716,3,1,0
8/1/2011,Standard Class,OFF-FA-10000992,Ann Steele,indonesia,Palembang,Region A,76,single,Mandiri Credit Card,59," 367,779,001 ",162864686,2,1,2
7/6/2012,Standard Class,FUR-BO-10002824,Paul Prost,indonesia,Bandar Lampung,Region A,29,single,Mandiri Deposit,55," 156,438,711 ",42028388,1,0,1
